Pais,Continente,Diarios,Casos,Avg,Max,Std
Iceland,Europe,1058.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,975.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,868.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,901.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,1352.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,3319.00,31059.00,296.00,6853.00,773.00
Iceland,Europe,6853.00,31059.00,296.00,6853.00,773.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,1.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,0.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,31.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,59.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,346.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,632.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2996.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,5085.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,8113.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,10627.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,14641.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,24619.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,29017.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,42676.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,51690.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,66076.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,75813.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,92858.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,123036.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,149095.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,180841.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,239789.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,317410.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,368242.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,411379.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,432589.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,458685.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,514897.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,583368.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,641814.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,641153.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,587122.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,549113.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,496723.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,429735.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,359686.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,319354.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,324344.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,291470.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,294738.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,291826.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,245512.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,206897.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,171460.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,152311.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,132598.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,126126.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,105178.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,95963.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,89874.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,80584.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,78395.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,89261.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,106391.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,117157.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,155941.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,260742.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,393563.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,549423.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,938650.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,1534202.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2056121.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2807564.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2736971.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,2302888.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,1786984.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,1295087.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,862441.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,600435.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,424811.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,344110.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,305898.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,289147.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,269853.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,267033.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,284696.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,273996.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,255559.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,223793.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,288633.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,289682.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,236554.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,214244.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,200367.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,155916.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,136905.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,109708.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,108459.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,96040.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,81173.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,80549.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,71365.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,61931.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,60729.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,56299.00,34746838.00,337348.00,2807564.00,529226.00
India,Asia,48978.00,34746838.00,337348.00,2807564.00,529226.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,111.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,397.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,771.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,988.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,1968.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2334.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2307.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2310.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2840.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,3482.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4757.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4202.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4713.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,7091.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,7614.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,8119.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,9739.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,11950.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,10822.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,12257.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,12677.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,13941.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,14153.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,13986.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,18518.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,22056.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,24273.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,26294.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,30537.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,28285.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,29951.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,28418.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,27845.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,23072.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,24932.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,29397.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,30555.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,36598.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,41530.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,42024.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,47110.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,48435.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,45108.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,69553.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,79903.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,81333.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,89052.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,79523.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,59631.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,53885.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,63281.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,45028.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,39793.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,40729.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,35901.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,0.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,70910.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,37353.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,36846.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,36070.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,36420.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,26066.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,35470.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,40821.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,39997.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,55320.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,78551.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,125395.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,168780.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,243119.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,350273.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,289029.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,273891.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,225635.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,188323.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,125102.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,94375.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,55189.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,41068.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,22607.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,15318.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,11271.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,8648.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,6826.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4638.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,4962.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,3807.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2690.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2557.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,2700.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,1573.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,1458.00,4260544.00,41365.00,350273.00,64266.00
Indonesia,Asia,1401.00,4260544.00,41365.00,350273.00,64266.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,0.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,43.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,935.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,5588.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,7372.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,7700.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,16671.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,19917.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,13460.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,10525.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,8270.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,6943.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,10179.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,12595.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,15503.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,15765.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,20323.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,15638.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,17525.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,17717.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,17769.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,16865.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,16485.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,17384.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,18265.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,17275.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,16491.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,15702.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,14665.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,13088.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,15371.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,20111.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,24308.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,25324.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,28303.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,30305.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,38516.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,51595.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,61995.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,79582.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,92293.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,94388.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,91798.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,67722.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,43803.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,48393.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,42969.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,42972.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,44005.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,42566.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,45022.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,48436.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,51828.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,55749.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,57157.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,50513.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,65271.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,54112.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,45858.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,85151.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,117004.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,188011.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,159115.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,119953.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,124513.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,99205.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,84012.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,69331.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,73145.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,54159.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,74613.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,62848.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,83054.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,114749.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,167477.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,168169.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,179576.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,287721.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,230356.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,251610.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,286269.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,176573.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,172030.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,133293.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,110868.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,91972.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,79934.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,81785.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,78251.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,64541.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,71603.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,43761.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,38863.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,38444.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,25583.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,20348.00,6170979.00,59912.00,287721.00,62336.00
Iran,Asia,16166.00,6170979.00,59912.00,287721.00,62336.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,19.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,42.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,63.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,109.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,314.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,414.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,391.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,187.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,281.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,476.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,471.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,637.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,1065.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,1970.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,5927.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,7843.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,10659.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,14534.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,15077.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,17027.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,15024.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,17502.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,19119.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,20964.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,26816.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,27410.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,26836.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,29193.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,29939.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,28726.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,30415.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,29691.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,23189.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,24304.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,25073.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,23581.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,23261.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,20603.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,16169.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,15114.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,13765.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,10434.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,9511.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,7452.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,6772.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,0.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,9863.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,5531.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,5873.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,8914.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,15302.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,24085.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,27552.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,31059.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,31636.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,35708.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,38536.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,41140.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,51378.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,52229.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,60683.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,37072.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,37795.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,26648.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,28567.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,29142.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,27910.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,29651.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,38057.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,33000.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,45775.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,57887.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,62350.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,60936.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,83345.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,76716.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,63055.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,49325.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,49346.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,42857.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,33473.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,24455.00,2090480.00,20296.00,83345.00,19033.00
Iraq,Asia,18547.00,2090480.00,20296.00,83345.00,19033.00
